Symbol,Date,Open,High,Low,Close,Volume,Category
ASHOKLEY,2025-11-06,140.99000549316406,143.85000610351562,139.9199981689453,141.22999572753906,17435511,Mid Cap
NHPC,2025-11-06,84.05000305175781,84.55000305175781,81.72000122070312,82.8499984741211,15881779,Mid Cap
INDUSTOWER,2025-11-06,391.8999938964844,404.8500061035156,386.6000061035156,398.29998779296875,14237144,Mid Cap
GMRAIRPORT,2025-11-06,94.0999984741211,96.43000030517578,94.0999984741211,94.44999694824219,11103563,Mid Cap
UNIONBANK,2025-11-06,152.5800018310547,152.5800018310547,149.60000610351562,150.14999389648438,10296779,Mid Cap
PAYTM,2025-11-06,1310.0,1333.800048828125,1292.699951171875,1320.5999755859375,10267401,Mid Cap
GAIL,2025-11-06,182.8000030517578,182.8000030517578,178.64999389648438,178.97999572753906,8609714,Mid Cap
BHEL,2025-11-06,266.70001220703125,266.8999938964844,259.5,260.04998779296875,5823324,Mid Cap
LTF,2025-11-06,279.70001220703125,280.6499938964844,272.20001220703125,275.20001220703125,5515746,Mid Cap
VBL,2025-11-06,473.75,478.79998779296875,470.20001220703125,471.8500061035156,4827230,Mid Cap
BIOCON,2025-11-06,380.20001220703125,386.79998779296875,380.20001220703125,385.20001220703125,4037698,Mid Cap
ABCAPITAL,2025-11-06,331.04998779296875,332.3500061035156,324.6000061035156,327.04998779296875,4018689,Mid Cap
DABUR,2025-11-06,514.3349077217684,521.7457991858328,508.3664143087752,520.9500122070312,3911239,Mid Cap
RVNL,2025-11-06,325.8999938964844,327.45001220703125,317.29998779296875,317.79998779296875,3610101,Mid Cap
AUBANK,2025-11-06,880.9000244140625,892.6500244140625,875.4000244140625,881.0,3539271,Mid Cap
NYKAA,2025-11-06,253.89999389648438,253.89999389648438,244.10000610351562,246.13999938964844,3367756,Mid Cap
ZYDUSLIFE,2025-11-06,980.0,998.0,933.0499877929688,936.7000122070312,2919859,Mid Cap
BSE,2025-11-06,2495.0,2495.699951171875,2429.89990234375,2455.5,2859627,Mid Cap
INDUSINDBK,2025-11-06,791.0,797.5,777.3499755859375,786.2000122070312,2640541,Mid Cap
NTPCGREEN,2025-11-06,100.73999786376953,101.0999984741211,99.37000274658203,99.62999725341797,2602349,Mid Cap
MAXHEALTH,2025-11-06,1119.0999755859375,1146.9000244140625,1118.5,1125.4000244140625,2545462,Mid Cap
CHOLAFIN,2025-11-06,1744.0999755859375,1751.199951171875,1653.4000244140625,1683.4000244140625,2300974,Mid Cap
FORTIS,2025-11-06,1025.0,1029.9000244140625,995.0999755859375,1009.9000244140625,2298960,Mid Cap
GODREJCP,2025-11-06,1159.8175635745597,1159.8175635745597,1129.3510957355068,1141.0,2222520,Mid Cap
ADANIENT,2025-11-06,2425.10009765625,2427.10009765625,2307.60009765625,2314.300048828125,1978147,Mid Cap
POLICYBZR,2025-11-06,1810.199951171875,1812.5,1728.9000244140625,1757.4000244140625,1940836,Mid Cap
INDIANB,2025-11-06,874.0999755859375,879.75,863.5999755859375,865.7999877929688,1796714,Mid Cap
VOLTAS,2025-11-06,1356.0,1372.5999755859375,1288.0999755859375,1292.4000244140625,1703216,Mid Cap
SYNGENE,2025-11-06,635.25,653.9000244140625,616.0,620.5999755859375,1642849,Mid Cap
JINDALSTEL,2025-11-06,1080.699951171875,1081.0999755859375,1042.300048828125,1045.5,1497966,Mid Cap
LUPIN,2025-11-06,2010.9000244140625,2011.0,1944.0999755859375,1955.5,1405493,Mid Cap
AMBUJACEM,2025-11-06,567.5499877929688,569.3499755859375,557.0999755859375,558.4000244140625,1388630,Mid Cap
HAVELLS,2025-11-06,1475.0999755859375,1485.0999755859375,1439.199951171875,1442.300048828125,1209100,Mid Cap
LICI,2025-11-06,902.0999755859375,906.6500244140625,892.25,896.0999755859375,1203527,Mid Cap
UNOMINDA,2025-11-06,1242.0,1264.0,1227.199951171875,1233.800048828125,979119,Mid Cap
JUBLFOOD,2025-11-06,592.0,593.4000244140625,581.5,583.25,950388,Mid Cap
MAZDOCK,2025-11-06,2682.0,2697.300048828125,2618.5,2630.5,885242,Mid Cap
NAUKRI,2025-11-06,1325.0999755859375,1350.0999755859375,1317.300048828125,1326.800048828125,855886,Mid Cap
WAAREEENER,2025-11-06,3375.0,3412.800048828125,3336.60009765625,3369.0,715761,Mid Cap
CUMMINSIND,2025-11-06,4309.10009765625,4364.7998046875,4244.2001953125,4316.10009765625,693125,Mid Cap
PIDILITIND,2025-11-06,1463.0,1468.5,1438.0,1442.800048828125,692357,Mid Cap
TORNTPOWER,2025-11-06,1302.0,1303.5999755859375,1260.0,1273.199951171875,675598,Mid Cap
MARICO,2025-11-06,715.0,720.5,711.2000122070312,713.1500244140625,670236,Mid Cap
SBICARD,2025-11-06,881.0499877929688,885.9500122070312,867.0999755859375,870.2000122070312,645583,Mid Cap
PRESTIGE,2025-11-06,1754.5999755859375,1760.0,1718.199951171875,1725.199951171875,520525,Mid Cap
HDFCAMC,2025-11-06,5242.5,5425.0,5242.5,5388.5,489224,Mid Cap
MANKIND,2025-11-06,2375.0,2379.800048828125,2305.300048828125,2309.10009765625,486278,Mid Cap
KPITTECH,2025-11-06,1155.4000244140625,1161.5999755859375,1143.5,1159.199951171875,477984,Mid Cap
TRENT,2025-11-06,4660.60009765625,4704.10009765625,4635.0,4679.2001953125,476465,Mid Cap
APOLLOHOSP,2025-11-06,7732.5,7850.5,7700.0,7782.0,425649,Mid Cap
COLPAL,2025-11-06,2175.89990234375,2190.800048828125,2166.60009765625,2173.60009765625,411132,Mid Cap
MUTHOOTFIN,2025-11-06,3188.300048828125,3228.0,3164.89990234375,3183.800048828125,375247,Mid Cap
MPHASIS,2025-11-06,2763.89990234375,2786.0,2743.60009765625,2773.89990234375,354396,Mid Cap
PERSISTENT,2025-11-06,5926.5,5926.5,5796.5,5842.0,341274,Mid Cap
ABB,2025-11-06,5258.0,5280.5,5172.0,5228.0,302941,Mid Cap
KPIL,2025-11-06,1325.199951171875,1335.5999755859375,1301.0,1304.4000244140625,299624,Mid Cap
LLOYDSME,2025-11-06,1318.0,1319.0,1293.0999755859375,1314.5,277375,Mid Cap
TATACHEM,2025-11-06,893.9500122070312,894.0,870.3499755859375,872.8499755859375,247626,Mid Cap
TATACOMM,2025-11-06,1905.4000244140625,1905.4000244140625,1836.0,1842.0,244304,Mid Cap
BHARTIHEXA,2025-11-06,1866.800048828125,1868.0,1808.300048828125,1813.9000244140625,242376,Mid Cap
